CandidateID,YearsExperience,EducationLevel,SkillScore,Certifications,ShouldHire
3717,7,Bachelor’s,65.36,2,1
3718,9,High School,61.29,0,1
3719,1,Master’s,74.9,0,0
3720,5,Bachelor’s,78.65,0,0
3721,0,Bachelor’s,70.01,0,0
3722,0,High School,75.6,0,0
3723,6,High School,76.64,1,1
3724,2,Bachelor’s,72.22,1,0
3725,4,Master’s,96.5,1,1
3726,4,Bachelor’s,62.63,0,1
3727,1,Bachelor’s,60.31,0,0
3728,2,Bachelor’s,67.3,0,0
3729,2,Bachelor’s,54.58,0,0
3730,6,High School,69.4,2,1
3731,6,Bachelor’s,82.33,2,1
3732,4,Master’s,66.86,1,0
3733,4,Bachelor’s,56.42,0,0
3734,0,Bachelor’s,64.43,0,1
3735,5,Master’s,73.89,0,1
3736,4,Bachelor’s,63.62,1,0
3737,3,Master’s,83.5,0,1
3738,2,High School,61.33,2,0
3739,2,High School,79.63,0,0
3740,0,Master’s,82.96,0,1
3741,0,Bachelor’s,76.5,1,0
3742,9,High School,67.4,2,0
3743,5,Bachelor’s,70.42,0,1
3744,4,Master’s,66.01,1,0
3745,1,Master’s,82.83,2,1
3746,4,Bachelor’s,61.81,1,0
3747,18,Bachelor’s,71.02,5,1
3748,10,Master’s,58.26,0,1
3749,10,Bachelor’s,75.51,0,0
3750,0,High School,73.81,0,0
3751,6,High School,69.19,0,1
3752,5,Bachelor’s,72.59,2,0
3753,10,Bachelor’s,62.33,3,1
3754,3,Master’s,82.47,0,1
3755,5,PhD,80.19,1,1
3756,8,Master’s,63.4,2,0
3757,4,Bachelor’s,67.05,0,0
3758,5,Master’s,84.09,0,1
3759,1,Master’s,70.09,0,0
3760,19,Bachelor’s,73.0,1,1
3761,5,Master’s,74.68,0,1
3762,19,Master’s,66.99,0,1
3763,9,High School,75.22,2,1
3764,0,PhD,71.48,2,1
3765,1,Bachelor’s,70.02,0,0
3766,2,Bachelor’s,67.85,0,0
3767,2,High School,70.52,0,0
3768,2,Master’s,68.87,1,0
3769,0,High School,71.89,3,0
3770,18,Bachelor’s,79.39,0,1
3771,3,Bachelor’s,71.32,1,0
3772,5,Bachelor’s,64.56,0,1
3773,0,Bachelor’s,69.31,1,0
3774,5,Master’s,79.46,2,1
3775,4,Bachelor’s,76.85,0,0
3776,10,Bachelor’s,62.9,1,0
3777,0,Bachelor’s,65.39,1,1
3778,1,Master’s,67.73,3,1
3779,9,Bachelor’s,70.61,3,1
3780,1,Bachelor’s,71.51,1,0
3781,9,Master’s,75.83,1,1
3782,10,Bachelor’s,67.72,2,1
3783,8,Master’s,91.88,2,1
3784,19,Master’s,68.94,0,1
3785,9,Bachelor’s,81.23,0,1
3786,1,Bachelor’s,76.61,0,0
3787,5,Master’s,79.63,0,1
3788,5,Master’s,60.64,0,1
3789,9,Bachelor’s,81.25,0,1
3790,16,Master’s,78.06,0,1
3791,20,Bachelor’s,87.98,2,1
3792,9,Master’s,73.44,0,1
3793,2,PhD,87.98,2,1
3794,9,Bachelor’s,46.77,0,1
3795,10,Master’s,98.88,0,1
3796,8,Bachelor’s,67.18,1,1
3797,1,Master’s,63.37,1,0
3798,0,Bachelor’s,77.25,0,0
3799,5,Bachelor’s,72.72,0,1
3800,5,Master’s,89.78,2,1
3801,8,Bachelor’s,67.78,0,1
3802,3,Bachelor’s,65.15,1,0
3803,7,Bachelor’s,74.78,0,1
3804,2,Bachelor’s,66.62,0,1
3805,7,Bachelor’s,64.44,0,0
3806,0,Bachelor’s,63.51,1,1
3807,7,High School,62.72,0,1
3808,0,Bachelor’s,66.45,0,0
3809,4,Bachelor’s,63.26,0,0
3810,7,Bachelor’s,69.0,4,1
3811,1,Bachelor’s,70.11,1,0
3812,10,Master’s,78.54,2,1
3813,1,Master’s,74.77,0,0
3814,9,Bachelor’s,87.26,1,1
3815,7,Master’s,70.35,2,1
3816,5,Bachelor’s,54.3,1,1
3817,6,Master’s,79.45,0,1
3818,0,High School,72.79,0,0
3819,5,Master’s,85.15,0,1
3820,5,Bachelor’s,49.17,1,1
3821,0,Bachelor’s,66.0,0,0
3822,3,High School,67.58,0,1
3823,9,High School,62.52,0,1
3824,3,Master’s,70.8,0,0
3825,4,Master’s,70.81,0,1
3826,0,Bachelor’s,84.19,0,1
3827,8,Master’s,85.54,4,0
3828,7,Master’s,83.27,2,1
3829,20,Bachelor’s,78.04,3,1
3830,2,Bachelor’s,55.7,2,0
3831,3,Master’s,58.99,2,1
3832,5,Bachelor’s,67.43,1,1
3833,4,Master’s,82.04,0,1
3834,7,Bachelor’s,78.78,0,1
3835,2,Master’s,86.3,1,1
3836,17,Bachelor’s,68.48,0,1
3837,2,High School,45.36,1,0
3838,0,Bachelor’s,50.96,1,1
3839,5,High School,71.57,2,1
3840,8,Bachelor’s,75.72,0,1
3841,4,Master’s,68.03,3,1
3842,9,Master’s,77.85,1,1
3843,1,Bachelor’s,87.4,0,1
3844,9,High School,74.74,0,1
3845,2,Bachelor’s,64.99,0,0
3846,2,Bachelor’s,60.45,2,0
3847,4,Bachelor’s,57.5,0,0
3848,4,Master’s,81.02,5,1
3849,7,High School,59.78,0,1
3850,10,High School,69.68,1,1
3851,7,Bachelor’s,61.53,1,1
3852,10,Master’s,77.92,0,1
3853,10,Master’s,64.92,1,1
3854,0,PhD,67.88,2,1
3855,8,Bachelor’s,62.66,0,1
3856,4,Bachelor’s,72.02,1,0
3857,10,Master’s,56.91,1,1
3858,9,Master’s,60.47,0,1
3859,3,Bachelor’s,62.08,2,0
3860,1,Bachelor’s,62.65,1,0
3861,3,Bachelor’s,63.01,0,0
3862,1,Bachelor’s,60.77,0,0
3863,6,Master’s,63.15,0,1
3864,10,Bachelor’s,74.74,2,1
3865,0,Bachelor’s,79.85,1,0
3866,12,Bachelor’s,77.84,3,0
3867,1,Bachelor’s,68.04,1,1
3868,3,Bachelor’s,71.68,0,0
3869,10,Bachelor’s,56.52,0,1
3870,8,Bachelor’s,70.99,2,1
3871,18,Bachelor’s,79.27,0,1
3872,5,Bachelor’s,63.24,1,1
3873,4,High School,56.94,0,0
3874,14,High School,63.16,0,1
3875,5,High School,59.28,0,1
3876,7,High School,57.01,0,1
3877,3,Bachelor’s,87.23,0,1
3878,6,High School,39.89,0,1
3879,2,Bachelor’s,66.13,1,0
3880,4,High School,67.1,1,0
3881,2,High School,59.99,0,0
3882,5,Bachelor’s,86.0,2,1
3883,4,Bachelor’s,61.07,0,0
3884,1,Bachelor’s,69.0,2,0
3885,8,Bachelor’s,68.15,0,1
3886,9,Bachelor’s,72.69,0,1
3887,7,Bachelor’s,80.2,1,1
3888,0,Bachelor’s,74.85,2,0
3889,17,Bachelor’s,68.98,1,1
3890,1,High School,84.43,0,0
3891,3,Bachelor’s,78.22,2,0
3892,4,Master’s,77.67,0,0
3893,9,Bachelor’s,67.25,0,1
3894,7,Bachelor’s,74.59,1,0
3895,4,Bachelor’s,69.32,1,0
3896,3,Bachelor’s,68.26,0,0
3897,5,Bachelor’s,66.16,2,1
3898,4,Master’s,76.86,0,0
3899,6,Bachelor’s,63.06,5,1
3900,14,Master’s,64.94,0,1
3901,2,Bachelor’s,69.97,2,0
3902,2,Bachelor’s,73.98,1,0
3903,4,Bachelor’s,48.99,0,1
3904,4,Master’s,79.04,0,0
3905,6,Bachelor’s,65.17,0,1
3906,0,High School,75.03,0,0
3907,5,High School,60.38,0,0
3908,4,Bachelor’s,88.49,0,1
3909,0,High School,57.4,0,0
3910,9,PhD,78.57,2,1
3911,3,Bachelor’s,71.17,3,0
3912,12,Bachelor’s,43.8,2,1
3913,14,Bachelor’s,70.41,0,1
3914,14,High School,94.95,1,1
3915,3,Bachelor’s,80.12,0,1
3916,10,PhD,74.0,1,1
3917,3,High School,75.6,1,0
3918,5,Master’s,90.04,1,1
3919,0,Bachelor’s,65.93,1,0
3920,12,Bachelor’s,76.07,0,1
3921,5,Bachelor’s,77.22,1,1
3922,8,High School,59.46,0,1
3923,3,Master’s,81.82,1,0
3924,5,Bachelor’s,61.74,0,1
3925,4,Bachelor’s,57.4,1,0
3926,8,Bachelor’s,71.63,2,1
3927,1,PhD,73.97,2,1
3928,2,Bachelor’s,75.37,1,0
3929,7,High School,57.46,0,1
3930,2,High School,63.34,0,1
3931,4,High School,72.87,0,1
3932,5,High School,83.25,2,1
3933,2,High School,61.76,1,0
3934,3,Bachelor’s,70.79,1,0
3935,7,High School,53.94,1,1
3936,6,Master’s,74.24,1,1
3937,4,Bachelor’s,68.22,1,0
3938,10,High School,57.52,1,1
3939,20,Bachelor’s,64.79,1,1
3940,20,Bachelor’s,80.13,0,1
3941,7,Master’s,67.42,1,1
3942,10,Master’s,64.01,0,1
3943,9,Master’s,92.09,0,1
3944,5,Master’s,73.23,2,1
3945,0,Bachelor’s,67.2,0,0
3946,1,Master’s,70.31,0,0
3947,9,Master’s,68.8,0,1
3948,0,Bachelor’s,77.52,2,0
3949,3,Bachelor’s,68.47,2,0
3950,0,Bachelor’s,73.79,1,1
3951,5,PhD,80.49,0,1
3952,9,Master’s,77.83,2,1
3953,13,Bachelor’s,93.86,1,1
3954,10,PhD,94.35,1,1
3955,2,Master’s,71.75,2,1
3956,5,PhD,82.15,1,1
3957,7,Master’s,100.0,0,1
3958,9,Master’s,68.16,0,1
3959,3,Bachelor’s,73.81,0,0
3960,9,Bachelor’s,78.18,1,1
3961,5,Master’s,65.58,0,1
3962,5,Bachelor’s,55.45,0,1
3963,20,Master’s,80.76,1,1
3964,2,Bachelor’s,75.84,0,0
3965,19,Bachelor’s,65.27,0,1
3966,5,Master’s,81.61,2,0
3967,1,High School,77.72,2,0
3968,1,Bachelor’s,69.92,0,0
3969,5,High School,64.06,1,1
3970,3,Master’s,63.55,0,0
3971,8,Master’s,71.54,1,1
3972,5,Bachelor’s,69.5,0,1
3973,5,Master’s,82.25,0,1
3974,0,PhD,74.12,0,0
3975,0,PhD,72.18,0,0
3976,5,High School,70.57,0,1
3977,4,Bachelor’s,65.3,0,0
3978,10,Bachelor’s,73.21,2,1
3979,0,Bachelor’s,82.46,1,1
3980,3,Master’s,69.77,1,0
3981,4,Bachelor’s,85.12,1,1
3982,5,Master’s,74.63,1,1
3983,10,PhD,63.75,0,0
3984,4,Bachelor’s,63.16,1,0
3985,4,Master’s,75.27,1,0
3986,15,High School,60.74,1,1
3987,18,PhD,76.61,0,1
3988,7,Master’s,74.82,0,1
3989,5,High School,59.27,0,1
3990,0,High School,58.94,2,1
3991,8,Bachelor’s,76.95,1,1
3992,8,PhD,82.6,1,1
3993,2,Bachelor’s,66.99,0,0
3994,19,Master’s,71.61,1,1
3995,4,High School,65.72,0,0
3996,3,Master’s,66.96,0,0
3997,5,Bachelor’s,66.81,2,1
3998,5,High School,80.15,0,1
3999,5,Master’s,69.05,1,1
4000,1,Master’s,54.43,2,1
4001,7,Bachelor’s,71.18,0,1
4002,4,High School,57.83,2,0
4003,1,PhD,73.62,1,0
4004,9,High School,62.17,0,1
4005,3,Master’s,84.81,1,1
4006,0,Bachelor’s,52.6,2,0
4007,9,Master’s,75.36,1,1
4008,3,Bachelor’s,95.46,2,1
4009,10,Bachelor’s,81.09,2,1
4010,12,Master’s,63.61,0,1
4011,0,Bachelor’s,53.62,0,0
4012,0,High School,77.2,2,0
4013,15,Bachelor’s,80.2,2,1
4014,2,Bachelor’s,75.7,0,0
4015,2,Bachelor’s,65.94,0,0
4016,2,Bachelor’s,71.87,1,0
4017,9,High School,56.86,1,1
4018,4,Bachelor’s,62.26,2,0
4019,6,PhD,72.06,2,1
4020,16,Bachelor’s,75.51,0,1
4021,3,High School,89.61,1,1
4022,20,High School,96.72,3,1
4023,5,Bachelor’s,54.96,1,1
4024,0,Master’s,77.94,0,0
4025,6,Bachelor’s,67.5,0,1
4026,4,Master’s,70.02,0,0
4027,3,Master’s,74.59,0,1
4028,10,Master’s,76.28,1,1
4029,6,PhD,55.53,0,1
4030,9,Bachelor’s,60.03,0,1
4031,4,Master’s,59.62,2,1
4032,3,Bachelor’s,48.88,4,0
4033,1,Master’s,55.27,0,0
4034,5,High School,62.89,0,1
4035,3,Bachelor’s,56.94,0,0
4036,5,High School,59.37,0,1
4037,6,Bachelor’s,84.23,0,0
4038,17,Master’s,85.41,2,1
4039,0,Master’s,88.74,0,1
4040,3,High School,74.25,1,0
4041,5,Bachelor’s,81.74,1,1
4042,3,High School,60.54,0,0
4043,10,Bachelor’s,63.01,3,1
4044,1,Bachelor’s,64.98,0,0
4045,2,High School,79.02,5,0
4046,5,Bachelor’s,85.71,1,0
4047,2,Bachelor’s,66.4,0,0
4048,5,Bachelor’s,80.47,1,0
4049,6,Master’s,72.57,0,1
4050,4,High School,70.08,1,1
4051,0,High School,63.87,1,0
4052,9,PhD,76.76,0,1
4053,6,Bachelor’s,76.51,0,1
4054,14,Master’s,86.83,0,1
4055,9,High School,54.04,1,1
4056,5,Bachelor’s,83.7,0,1
4057,4,PhD,65.07,0,0
4058,11,High School,62.76,0,1
4059,4,High School,59.94,0,0
4060,19,Bachelor’s,89.39,1,0
4061,2,Bachelor’s,83.97,1,1
4062,11,Bachelor’s,74.71,0,1
4063,6,Master’s,77.99,2,1
4064,6,Master’s,54.66,0,1
4065,3,Bachelor’s,83.45,0,1
4066,20,High School,72.86,2,1
4067,10,Master’s,87.17,2,1
4068,2,Master’s,72.87,2,1
4069,0,High School,64.7,0,0
4070,13,Master’s,79.91,1,1
4071,6,PhD,93.77,1,0
4072,12,Master’s,67.31,1,1
4073,20,Bachelor’s,71.45,0,1
4074,0,High School,60.55,0,0
4075,1,High School,77.73,0,0
4076,8,Bachelor’s,65.77,0,1
4077,5,Bachelor’s,75.81,0,1
4078,18,Bachelor’s,77.87,1,1
4079,20,Bachelor’s,85.93,0,1
4080,1,Master’s,76.71,0,0
4081,1,Bachelor’s,71.52,0,0
4082,8,High School,60.57,1,1
4083,4,High School,69.13,0,0
4084,2,Master’s,75.42,0,0
4085,3,Bachelor’s,68.57,0,0
4086,2,Bachelor’s,63.57,1,0
4087,10,Bachelor’s,73.83,0,1
4088,10,Bachelor’s,87.04,2,0
4089,2,Bachelor’s,54.07,2,0
4090,2,Bachelor’s,75.91,0,0
4091,0,Master’s,91.41,1,1
4092,0,Master’s,77.18,1,1
4093,6,Bachelor’s,75.88,1,1
4094,14,PhD,76.16,0,1
4095,4,Bachelor’s,66.68,1,0
4096,14,Bachelor’s,85.01,0,1
4097,7,Master’s,71.33,3,1
4098,1,Master’s,70.99,0,0
4099,7,Bachelor’s,66.2,0,1
4100,0,Bachelor’s,71.16,2,0
4101,0,Master’s,80.97,0,0
4102,6,Bachelor’s,86.53,1,1
4103,2,Master’s,80.42,4,1
4104,6,Master’s,76.76,1,0
4105,0,Bachelor’s,78.58,2,0
4106,2,Bachelor’s,69.92,1,0
4107,5,PhD,88.11,0,1
4108,1,Bachelor’s,79.17,1,0
4109,1,Master’s,83.62,1,1
4110,0,High School,76.94,0,0
4111,0,High School,52.11,0,0
4112,3,Master’s,77.61,0,0
4113,5,High School,74.99,0,1
4114,1,Bachelor’s,64.78,2,0
4115,3,Bachelor’s,70.84,0,1
4116,9,Master’s,71.92,1,1
4117,5,Master’s,65.33,0,1
4118,1,Master’s,81.75,0,1
4119,5,High School,75.81,1,1
4120,0,Bachelor’s,91.02,2,1
4121,1,Bachelor’s,81.53,3,1
4122,0,High School,72.79,1,0
4123,5,Bachelor’s,72.97,1,1
4124,17,Bachelor’s,67.87,1,1
4125,8,Bachelor’s,56.8,0,1
4126,5,Bachelor’s,80.37,1,1
4127,7,Bachelor’s,62.78,1,1
4128,3,Bachelor’s,79.72,2,0
4129,8,Bachelor’s,71.22,0,1
4130,4,Bachelor’s,78.06,1,0
4131,5,Bachelor’s,75.06,0,0
4132,7,Bachelor’s,71.93,0,1
4133,17,Master’s,100.0,2,1
4134,9,Master’s,68.97,0,1
4135,1,Bachelor’s,68.7,0,0
4136,9,Bachelor’s,67.53,0,1
4137,20,High School,78.54,0,1
4138,4,Master’s,72.69,0,0
4139,9,Master’s,81.2,1,1
4140,4,High School,61.87,0,0
4141,4,Master’s,55.23,1,0
4142,13,Bachelor’s,49.25,1,1
4143,7,Bachelor’s,70.47,2,1
4144,5,Bachelor’s,81.6,2,1
4145,1,Master’s,65.95,0,0
4146,2,Bachelor’s,81.28,0,1
4147,5,High School,64.98,1,1
4148,10,Master’s,67.43,0,1
4149,7,High School,74.05,1,1
4150,20,High School,58.61,0,1
4151,16,Bachelor’s,64.12,1,1
4152,5,Master’s,79.64,0,1
4153,2,Master’s,73.97,3,1
4154,11,Bachelor’s,82.21,0,1
4155,0,Bachelor’s,81.64,1,1
4156,4,Master’s,73.42,1,0
4157,5,Bachelor’s,81.05,0,1
4158,15,Master’s,80.27,1,1
4159,6,Bachelor’s,78.27,1,1
4160,0,Master’s,81.77,2,0
4161,9,High School,51.6,0,1
4162,11,Bachelor’s,67.34,1,1
4163,0,Bachelor’s,70.08,1,0
4164,3,Bachelor’s,64.86,3,0
4165,1,Bachelor’s,67.91,5,0
4166,4,Bachelor’s,84.87,3,1
4167,2,Master’s,66.8,2,1
4168,0,Bachelor’s,63.55,0,0
4169,5,PhD,64.71,1,1
4170,1,Bachelor’s,61.72,0,1
4171,6,Bachelor’s,66.22,2,1
4172,0,High School,73.87,0,0
4173,0,Bachelor’s,75.8,0,0
4174,4,Master’s,70.21,0,0
4175,15,Master’s,82.48,2,1
4176,7,Bachelor’s,70.14,0,1
4177,3,High School,52.51,0,0
4178,10,High School,82.55,1,1
4179,5,Master’s,58.75,1,1
4180,10,Master’s,51.76,1,1
4181,5,Master’s,84.32,0,1
4182,5,Bachelor’s,71.72,1,1
4183,3,High School,74.53,2,0
4184,1,PhD,72.61,0,1
4185,7,Bachelor’s,70.48,1,1
4186,5,High School,60.4,0,0
4187,10,Master’s,53.14,0,1
4188,5,High School,74.19,1,0
4189,5,High School,81.6,0,1
4190,1,Bachelor’s,63.03,0,0
4191,2,High School,83.66,1,1
4192,1,High School,50.44,0,0
4193,0,Master’s,59.03,1,0
4194,4,Bachelor’s,69.26,0,0
4195,5,Master’s,78.38,0,1
4196,17,Bachelor’s,69.73,0,1
4197,0,Bachelor’s,61.84,0,0
4198,10,Master’s,83.95,0,0
4199,4,Master’s,62.37,3,1
4200,16,High School,72.0,2,0
4201,13,Master’s,66.62,1,1
4202,0,Bachelor’s,87.08,0,1
4203,4,Bachelor’s,68.8,0,0
4204,1,Master’s,73.65,0,1
4205,2,Master’s,79.17,0,0
4206,0,Master’s,91.03,1,1
4207,6,Bachelor’s,67.29,1,1
4208,3,Master’s,99.57,2,1
4209,19,High School,78.94,1,1
4210,3,Bachelor’s,71.17,0,1
4211,16,Bachelor’s,75.63,0,1
4212,2,Master’s,94.25,2,0
4213,4,Bachelor’s,70.32,0,1
4214,4,Bachelor’s,77.7,1,0
4215,8,Master’s,58.6,1,1
4216,1,High School,66.72,0,1
4217,3,Bachelor’s,93.61,0,1
4218,12,Master’s,83.77,0,1
4219,4,Master’s,81.42,0,1
4220,6,Master’s,66.28,2,1
4221,4,Master’s,59.8,0,1
4222,7,PhD,76.78,3,1
4223,5,High School,80.21,0,1
4224,1,Master’s,77.31,0,0
4225,2,Bachelor’s,65.05,0,1
4226,8,Bachelor’s,73.57,0,1
4227,15,Bachelor’s,65.67,0,1
4228,5,High School,92.58,0,1
4229,1,Bachelor’s,57.28,0,0
4230,6,Bachelor’s,72.67,0,0
4231,5,Bachelor’s,62.43,0,1
4232,14,Master’s,78.28,0,1
4233,10,Master’s,94.83,2,1
4234,4,Bachelor’s,93.92,1,0
4235,0,Bachelor’s,60.76,1,0
4236,5,High School,67.64,0,1
4237,7,High School,87.18,2,1
4238,7,Bachelor’s,56.84,1,1
4239,8,Bachelor’s,75.41,1,1
4240,0,High School,46.47,0,0
4241,0,Bachelor’s,72.2,2,0
4242,6,High School,55.65,0,1
4243,13,Bachelor’s,56.9,0,1
4244,8,Bachelor’s,85.21,0,1
4245,1,Bachelor’s,79.54,1,0
4246,5,Bachelor’s,64.08,0,1
4247,4,Master’s,79.21,1,0
4248,9,Master’s,79.65,1,1
4249,4,High School,63.54,1,0
4250,1,Bachelor’s,56.5,2,0
4251,5,Master’s,85.43,0,1
4252,3,High School,75.96,0,0
4253,5,Bachelor’s,67.68,1,1
4254,3,Bachelor’s,67.88,2,0
4255,10,Master’s,75.61,1,1
4256,0,Bachelor’s,53.02,0,1
4257,8,Bachelor’s,65.26,0,1
4258,8,Master’s,74.06,1,1
4259,8,Bachelor’s,55.02,2,1
4260,7,Bachelor’s,93.4,2,1
4261,5,Master’s,64.41,0,1
4262,7,Bachelor’s,78.13,0,1
4263,2,High School,66.03,0,0
4264,6,High School,68.22,2,0
4265,3,Master’s,46.24,1,0
4266,7,Bachelor’s,62.71,1,1
4267,9,Bachelor’s,59.36,0,1
4268,10,High School,76.59,1,0
4269,4,High School,50.75,0,0
4270,5,Master’s,81.08,1,1
4271,1,Bachelor’s,73.29,0,0
4272,5,PhD,71.81,2,1
4273,9,Bachelor’s,68.8,2,1
4274,4,Bachelor’s,65.02,0,0
4275,6,Master’s,79.86,0,1
4276,19,Bachelor’s,84.85,3,1
4277,5,High School,80.9,0,1
4278,20,Bachelor’s,80.3,0,1
4279,7,Bachelor’s,86.49,0,1
4280,8,Master’s,77.08,2,1
4281,5,Bachelor’s,85.45,0,1
4282,6,High School,77.75,1,1
4283,7,Bachelor’s,61.43,1,1
4284,0,Master’s,64.34,2,1
4285,2,PhD,82.89,0,1
4286,2,High School,81.09,1,1
4287,9,Master’s,43.18,1,1
4288,10,Bachelor’s,50.74,1,1
4289,1,Bachelor’s,75.89,0,0
4290,3,Bachelor’s,59.72,0,0
4291,3,Bachelor’s,72.66,0,0
4292,5,Bachelor’s,61.1,0,1
4293,3,High School,91.51,0,1
4294,5,High School,74.29,0,1
4295,4,Bachelor’s,50.9,1,0
4296,0,PhD,67.1,1,0
4297,8,Bachelor’s,70.86,1,1
4298,7,Bachelor’s,67.83,0,1
4299,3,Bachelor’s,81.45,1,1
4300,4,Bachelor’s,81.63,0,0
4301,1,Bachelor’s,67.51,0,0
4302,0,Bachelor’s,79.8,1,0
4303,7,Bachelor’s,58.45,0,1
4304,5,Bachelor’s,58.41,3,1
4305,7,Bachelor’s,66.9,0,1
4306,13,PhD,69.84,0,1
4307,4,High School,78.92,0,0
4308,5,Master’s,53.25,1,1
4309,5,Master’s,73.81,0,1
4310,5,Master’s,74.41,1,1
4311,0,High School,69.23,1,0
4312,6,Master’s,79.81,2,1
4313,1,Master’s,71.61,1,0
4314,8,High School,69.17,1,1
4315,2,PhD,72.9,0,0
4316,3,High School,66.31,0,0
4317,3,Bachelor’s,68.67,2,0
4318,10,High School,70.93,1,1
4319,5,High School,64.19,3,1
4320,0,Bachelor’s,79.01,0,0
4321,9,Bachelor’s,84.69,2,1
4322,4,Bachelor’s,69.35,5,0
4323,1,Bachelor’s,62.0,1,0
4324,1,Master’s,56.92,0,0
4325,5,Bachelor’s,70.94,1,1
4326,5,High School,70.0,2,1
4327,1,Bachelor’s,67.37,0,0
4328,1,High School,58.85,0,0
4329,5,Bachelor’s,64.21,5,1
4330,4,High School,63.93,0,0
4331,8,Bachelor’s,76.18,0,1
4332,6,Bachelor’s,50.58,1,1
4333,7,High School,81.7,1,0
4334,8,High School,54.0,0,0
4335,1,High School,73.43,0,0
4336,7,Bachelor’s,77.56,0,1
4337,5,Bachelor’s,79.64,0,1
4338,3,Bachelor’s,81.05,2,0
4339,6,Bachelor’s,50.87,1,1
4340,4,High School,81.12,2,1
4341,4,High School,75.67,2,0
4342,5,Master’s,72.83,0,1
4343,8,Bachelor’s,57.1,0,1
4344,8,High School,76.78,1,1
4345,5,Master’s,75.03,2,1
4346,2,Bachelor’s,68.61,0,0
4347,2,Master’s,69.22,1,0
4348,3,High School,64.4,1,0
4349,6,Bachelor’s,71.06,3,1
4350,11,Bachelor’s,81.69,0,1
4351,4,Master’s,73.27,2,1
4352,3,Bachelor’s,62.14,2,0
4353,4,PhD,73.4,2,1
4354,5,Bachelor’s,63.43,3,1
4355,5,PhD,79.28,0,1
4356,15,Master’s,70.68,1,0
4357,5,Bachelor’s,52.76,0,1
4358,8,Bachelor’s,75.86,1,0
4359,16,Bachelor’s,66.88,4,1
4360,2,High School,64.17,1,0
4361,10,Master’s,61.57,2,1
4362,8,PhD,74.09,0,0
4363,3,Bachelor’s,78.35,0,1
4364,6,High School,68.37,2,1
4365,1,Master’s,69.43,3,1
4366,11,Master’s,73.82,1,1
4367,16,PhD,79.63,2,1
4368,12,High School,76.9,0,1
4369,1,Bachelor’s,58.65,0,0
4370,8,Bachelor’s,61.33,0,1
4371,8,Master’s,75.8,0,1
4372,5,Bachelor’s,68.57,0,0
4373,5,Bachelor’s,67.0,0,1
4374,20,Master’s,88.85,3,1
4375,7,High School,65.8,0,1
4376,3,Bachelor’s,79.99,0,0
4377,5,Bachelor’s,46.98,0,1
4378,5,Master’s,73.47,0,0
4379,1,High School,88.98,0,1
4380,14,Master’s,80.81,2,1
4381,6,High School,66.83,0,1
4382,10,High School,53.4,1,1
4383,8,Bachelor’s,65.45,0,1
4384,10,Bachelor’s,67.19,0,1
4385,3,High School,80.48,2,1
4386,4,PhD,69.13,0,0
4387,10,Master’s,78.53,3,1
4388,8,Bachelor’s,74.29,1,1
4389,2,PhD,89.11,0,1
4390,20,High School,62.91,0,1
4391,7,High School,70.34,1,1
4392,4,Bachelor’s,58.95,0,0
4393,1,High School,55.55,1,0
4394,5,Bachelor’s,86.22,1,1
4395,14,Master’s,90.37,0,0
4396,3,High School,64.38,1,0
4397,16,Bachelor’s,58.1,0,1
4398,0,Master’s,71.85,1,1
4399,0,Bachelor’s,70.03,1,0
4400,5,Master’s,64.57,1,1
4401,7,Bachelor’s,67.59,0,1
4402,0,Bachelor’s,66.05,0,0
4403,10,High School,70.06,1,1
4404,9,Master’s,76.29,0,1
4405,14,Bachelor’s,63.28,0,1
4406,10,PhD,72.57,1,1
4407,5,Master’s,87.6,1,0
4408,5,Master’s,91.77,1,1
4409,7,Master’s,77.98,0,1
4410,5,Master’s,80.08,1,0
4411,7,Master’s,95.77,0,1
4412,8,High School,61.82,2,1
4413,3,Master’s,63.54,0,0
4414,8,Master’s,61.19,0,1
4415,5,High School,73.12,1,0
4416,5,Master’s,81.94,0,1
4417,5,Bachelor’s,54.81,1,1
4418,2,High School,70.94,2,0
4419,2,High School,68.9,0,0
4420,9,Bachelor’s,69.37,3,1
4421,3,Master’s,71.25,1,0
4422,2,Master’s,83.65,3,1
4423,2,High School,61.93,0,0
4424,8,Bachelor’s,66.67,0,1
4425,0,Bachelor’s,77.69,1,0
4426,0,Bachelor’s,78.8,1,0
4427,5,Bachelor’s,54.3,1,1
4428,4,Master’s,66.03,0,0
4429,6,PhD,83.78,0,1
4430,14,Master’s,62.68,5,1
4431,5,Master’s,73.17,0,1
4432,9,Master’s,62.34,0,1
4433,0,Bachelor’s,53.62,0,0
4434,9,High School,62.75,0,0
4435,5,Master’s,74.18,0,1
4436,5,Bachelor’s,71.13,1,1
4437,8,Bachelor’s,75.06,0,1
4438,3,Master’s,76.49,0,0
4439,7,Bachelor’s,79.82,2,1
4440,5,Bachelor’s,64.91,0,1
4441,7,High School,85.27,2,1
4442,4,Master’s,70.49,0,1
4443,7,Bachelor’s,57.43,3,1
4444,12,High School,67.25,1,1
4445,2,Bachelor’s,75.29,0,0
4446,1,Bachelor’s,71.71,2,0
4447,6,Master’s,79.45,1,1
4448,10,High School,69.02,0,1
4449,1,Bachelor’s,58.84,0,1
4450,5,Bachelor’s,62.65,3,1
4451,0,High School,65.51,2,0
4452,7,Bachelor’s,76.24,1,1
4453,18,Master’s,62.35,0,1
